APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined
pandharpur,cabbage,2015,413,579,1486,1067,2015-12-01,Solapur,12,cabbage_pandharpur
karad,brinjal,2015,264,1175,1663,1644,2015-12-01,Satara,12,brinjal_karad
pandharpur,onion,2015,7072,213,2173,1275,2015-12-01,Solapur,12,onion_pandharpur
karad,green chilli,2015,282,1705,2257,2257,2015-12-01,Satara,12,green chilli_karad
koregaon,gram,2015,13,4150,4550,4450,2015-12-01,Satara,12,gram_koregaon
koregaon,onion,2015,694,625,1675,1150,2015-12-01,Satara,12,onion_koregaon
pandharpur,pomegranate,2015,17050,1227,5873,2918,2015-12-01,Solapur,12,pomegranate_pandharpur
lonand,bajri,2015,471,1330,1770,1580,2015-12-01,Satara,12,bajri_lonand
mohol,maize,2015,228,1494,1599,1554,2015-12-01,Solapur,12,maize_mohol
mohol,sorgum(jawar),2015,113,1650,2564,2186,2015-12-01,Solapur,12,sorgum(jawar)_mohol
yeotmal,soybean,2015,18775,3365,3700,3551,2015-12-01,Yewatmal,12,soybean_yeotmal
lonand,wheat(husked),2015,119,1530,1925,1770,2015-12-01,Satara,12,wheat(husked)_lonand
jintur,wheat(husked),2015,61,1693,1774,1706,2015-12-01,Parbhani,12,wheat(husked)_jintur
jintur,sorgum(jawar),2015,141,1430,1717,1541,2015-12-01,Parbhani,12,sorgum(jawar)_jintur
jintur,soybean,2015,1581,3370,3639,3574,2015-12-01,Parbhani,12,soybean_jintur
arjuni morgaon,paddy-unhusked,2015,12616,1662,1704,1701,2015-12-01,Gondiya,12,paddy-unhusked_arjuni morgaon
parbhani,wheat(husked),2015,65,1520,1563,1542,2015-12-01,Parbhani,12,wheat(husked)_parbhani
parbhani,gram,2015,18,4250,4500,4400,2015-12-01,Parbhani,12,gram_parbhani
parbhani,soybean,2015,1263,3464,3610,3572,2015-12-01,Parbhani,12,soybean_parbhani
lonand,sorgum(jawar),2015,121,1600,2213,1870,2015-12-01,Satara,12,sorgum(jawar)_lonand
sailu,sorgum(jawar),2015,92,1531,1665,1624,2015-12-01,Parbhani,12,sorgum(jawar)_sailu
sailu,soybean,2015,576,3391,3637,3529,2015-12-01,Parbhani,12,soybean_sailu
lonand,maize,2015,640,1420,1484,1455,2015-12-01,Satara,12,maize_lonand
lonand,gram,2015,12,3840,4100,3980,2015-12-01,Satara,12,gram_lonand
lonand,onion,2015,18743,672,1468,1131,2015-12-01,Satara,12,onion_lonand
mangalwedha,green chilli,2015,310,2169,3950,3081,2015-12-01,Solapur,12,green chilli_mangalwedha
mohol,wheat(husked),2015,24,1941,1981,1951,2015-12-01,Solapur,12,wheat(husked)_mohol
mangalwedha,brinjal,2015,669,563,4442,2473,2015-12-01,Solapur,12,brinjal_mangalwedha
karad,ridge gourd,2015,3,1600,2200,1900,2015-12-01,Satara,12,ridge gourd_karad
sangola,pomegranate,2015,20356,1730,3781,2746,2015-12-01,Solapur,12,pomegranate_sangola
solapur,cabbage,2015,1458,464,1220,802,2015-12-01,Solapur,12,cabbage_solapur
solapur,bitter gourd,2015,231,1600,3125,2341,2015-12-01,Solapur,12,bitter gourd_solapur
karad,ladies finger,2015,126,2326,3009,3009,2015-12-01,Satara,12,ladies finger_karad
karad,bottle gourd,2015,114,732,1014,1014,2015-12-01,Satara,12,bottle gourd_karad
karad,cluster bean,2015,69,2692,3569,3569,2015-12-01,Satara,12,cluster bean_karad
solapur,onion,2015,610923,120,2382,1062,2015-12-01,Solapur,12,onion_solapur
solapur,cucumber,2015,755,352,1802,1023,2015-12-01,Solapur,12,cucumber_solapur
karad,cucumber,2015,186,741,1100,1100,2015-12-01,Satara,12,cucumber_karad
karad,bitter gourd,2015,114,1968,2477,2477,2015-12-01,Satara,12,bitter gourd_karad
solapur,cluster bean,2015,127,2364,4284,3302,2015-12-01,Solapur,12,cluster bean_solapur
solapur,carrot,2015,1624,463,1973,1146,2015-12-01,Solapur,12,carrot_solapur
karad,cabbage,2015,360,700,1048,1048,2015-12-01,Satara,12,cabbage_karad
karad,garlic,2015,504,4452,6333,6333,2015-12-01,Satara,12,garlic_karad
solapur,ladies finger,2015,327,817,4025,2571,2015-12-01,Solapur,12,ladies finger_solapur
pandharpur,green chilli,2015,298,2027,4081,2982,2015-12-01,Solapur,12,green chilli_pandharpur
solapur,potato,2015,20979,511,1316,966,2015-12-01,Solapur,12,potato_solapur
solapur,lemon,2015,1161,369,2823,1437,2015-12-01,Solapur,12,lemon_solapur
solapur,banana,2015,1074,189,473,394,2015-12-01,Solapur,12,banana_solapur
solapur,pomegranate,2015,36164,472,8423,3270,2015-12-01,Solapur,12,pomegranate_solapur
solapur,chikoo,2015,308,665,1952,1211,2015-12-01,Solapur,12,chikoo_solapur
karad,pavtta,2015,192,2655,3382,3382,2015-12-01,Satara,12,pavtta_karad
babhulgaon,soybean,2015,10150,3114,3746,3473,2015-12-01,Yewatmal,12,soybean_babhulgaon
ner parasopant,soybean,2015,7869,3351,3567,3462,2015-12-01,Yewatmal,12,soybean_ner parasopant
solapur,jaggery,2015,69662,2243,2701,2584,2015-12-01,Solapur,12,jaggery_solapur
solapur,pigeon pea (tur),2015,2004,8651,10298,9879,2015-12-01,Solapur,12,pigeon pea (tur)_solapur
karad,shevga,2015,111,3405,4424,4424,2015-12-01,Satara,12,shevga_karad
solapur,gram,2015,128,4220,4419,4381,2015-12-01,Solapur,12,gram_solapur
umarkhed,soybean,2015,1100,3482,3600,3541,2015-12-01,Yewatmal,12,soybean_umarkhed
solapur,rice(paddy-hus),2015,13611,2121,5158,3466,2015-12-01,Solapur,12,rice(paddy-hus)_solapur
umarkhed-danki,wheat(husked),2015,190,1500,1600,1550,2015-12-01,Yewatmal,12,wheat(husked)_umarkhed-danki
karad,capsicum,2015,213,1556,2000,2000,2015-12-01,Satara,12,capsicum_karad
karad,ginger (fresh),2015,135,2255,2868,2868,2015-12-01,Satara,12,ginger (fresh)_karad
patan,flower,2015,500,1283,1617,1450,2015-12-01,Satara,12,flower_patan
mangalwedha,ridge gourd,2015,82,1627,3969,2977,2015-12-01,Solapur,12,ridge gourd_mangalwedha
barshi,ladies finger,2015,68,169,286,241,2015-12-01,Solapur,12,ladies finger_barshi
satara,green chilli,2015,466,2312,2888,2600,2015-12-01,Satara,12,green chilli_satara
barshi,lemon,2015,90,141,182,159,2015-12-01,Solapur,12,lemon_barshi
gadchiroli,paddy-unhusked,2015,19399,1607,1714,1674,2015-12-01,Gadchiroli,12,paddy-unhusked_gadchiroli
armori-desaiganj,paddy-unhusked,2015,83247,1512,1668,1641,2015-12-01,Gadchiroli,12,paddy-unhusked_armori-desaiganj
barshi,black gram,2015,83,8408,9125,8683,2015-12-01,Solapur,12,black gram_barshi
barshi,pigeon pea (tur),2015,6589,8656,9768,9230,2015-12-01,Solapur,12,pigeon pea (tur)_barshi
vai,ginger (fresh),2015,183,3267,3770,3621,2015-12-01,Satara,12,ginger (fresh)_vai
armori,paddy-unhusked,2015,25418,1532,1720,1595,2015-12-01,Gadchiroli,12,paddy-unhusked_armori
barshi,green gram,2015,26,6600,6875,6600,2015-12-01,Solapur,12,green gram_barshi
vai,ladies finger,2015,109,3636,4109,3935,2015-12-01,Satara,12,ladies finger_vai
barshi,gram,2015,800,3560,4399,3953,2015-12-01,Solapur,12,gram_barshi
vai,bottle gourd,2015,85,1011,1233,1158,2015-12-01,Satara,12,bottle gourd_vai
barshi,maize,2015,576,1418,1566,1483,2015-12-01,Solapur,12,maize_barshi
satara,brinjal,2015,356,1600,2381,1979,2015-12-01,Satara,12,brinjal_satara
vai,flower,2015,525,1328,1652,1551,2015-12-01,Satara,12,flower_vai
vai,cabbage,2015,388,973,1140,1077,2015-12-01,Satara,12,cabbage_vai
barshi,wheat(husked),2015,540,1500,2011,1649,2015-12-01,Solapur,12,wheat(husked)_barshi
vai,brinjal,2015,399,1430,1761,1648,2015-12-01,Satara,12,brinjal_vai
vai,green chilli,2015,278,2629,3214,3019,2015-12-01,Satara,12,green chilli_vai
barshi,paddy-unhusked,2015,198,1524,1585,1551,2015-12-01,Solapur,12,paddy-unhusked_barshi
akluj,maize,2015,53,1520,1540,1540,2015-12-01,Solapur,12,maize_akluj
barshi,bajri,2015,279,1655,1729,1679,2015-12-01,Solapur,12,bajri_barshi
akluj,chillies(red),2015,26,1500,2500,2500,2015-12-01,Solapur,12,chillies(red)_akluj
akluj,brinjal,2015,127,1128,2022,2022,2015-12-01,Solapur,12,brinjal_akluj
akluj,water melon,2015,325,341,659,659,2015-12-01,Solapur,12,water melon_akluj
akluj,potato,2015,725,984,1463,1463,2015-12-01,Solapur,12,potato_akluj
akluj,shevga,2015,174,2333,4211,4211,2015-12-01,Solapur,12,shevga_akluj
akluj,cabbage,2015,147,429,835,835,2015-12-01,Solapur,12,cabbage_akluj
akluj,ladies finger,2015,86,1747,3289,3289,2015-12-01,Solapur,12,ladies finger_akluj
barshi,sorgum(jawar),2015,9669,1832,2520,2190,2015-12-01,Solapur,12,sorgum(jawar)_barshi
mangalwedha,tomato,2015,1731,302,1788,1119,2015-12-01,Solapur,12,tomato_mangalwedha
barshi,flower,2015,99,55,100,71,2015-12-01,Solapur,12,flower_barshi
barshi,cluster bean,2015,88,254,443,324,2015-12-01,Solapur,12,cluster bean_barshi
mangalwedha,bitter gourd,2015,146,1215,3281,2542,2015-12-01,Solapur,12,bitter gourd_mangalwedha
mangalwedha,ladies finger,2015,50,2420,4632,4204,2015-12-01,Solapur,12,ladies finger_mangalwedha
mangalwedha,gram,2015,6,3718,3967,3900,2015-12-01,Solapur,12,gram_mangalwedha
mangalwedha,maize,2015,148,1539,1595,1568,2015-12-01,Solapur,12,maize_mangalwedha
patan,cabbage,2015,780,994,1261,1128,2015-12-01,Satara,12,cabbage_patan
mangalwedha,sorgum(jawar),2015,781,1809,2386,2120,2015-12-01,Solapur,12,sorgum(jawar)_mangalwedha
kurdwadi-modnimb,maize,2015,236,1540,1643,1583,2015-12-01,Solapur,12,maize_kurdwadi-modnimb
kurdwadi-modnimb,sorgum(jawar),2015,412,1584,2361,1977,2015-12-01,Solapur,12,sorgum(jawar)_kurdwadi-modnimb
kurdwadi-modnimb,wheat(husked),2015,20,1578,2077,1666,2015-12-01,Solapur,12,wheat(husked)_kurdwadi-modnimb
kurdwadi,gram,2015,9,3613,3613,3613,2015-12-01,Solapur,12,gram_kurdwadi
kurdwadi,maize,2015,1639,1564,1567,1565,2015-12-01,Solapur,12,maize_kurdwadi
kurdwadi,sorgum(jawar),2015,218,1648,2158,1905,2015-12-01,Solapur,12,sorgum(jawar)_kurdwadi
kurdwadi,wheat(husked),2015,30,1674,1740,1707,2015-12-01,Solapur,12,wheat(husked)_kurdwadi
dudhani,pigeon pea (tur),2015,6487,8939,10641,10177,2015-12-01,Solapur,12,pigeon pea (tur)_dudhani
satara,capsicum,2015,306,2192,2754,2473,2015-12-01,Satara,12,capsicum_satara
patan,brinjal,2015,1142,1450,1804,1625,2015-12-01,Satara,12,brinjal_patan
dudhani,gram,2015,89,4161,4495,4444,2015-12-01,Solapur,12,gram_dudhani
satara,potato,2015,5004,863,1175,1019,2015-12-01,Satara,12,potato_satara
dudhani,sorgum(jawar),2015,91,1980,2092,2054,2015-12-01,Solapur,12,sorgum(jawar)_dudhani
satara,ladies finger,2015,199,2962,3727,3344,2015-12-01,Satara,12,ladies finger_satara
satara,bottle gourd,2015,73,1192,1792,1492,2015-12-01,Satara,12,bottle gourd_satara
dudhani,wheat(husked),2015,53,1490,1535,1535,2015-12-01,Solapur,12,wheat(husked)_dudhani
satara,cluster bean,2015,125,4385,5250,4815,2015-12-01,Satara,12,cluster bean_satara
barshi-vairag,sorgum(jawar),2015,1438,1807,2457,2033,2015-12-01,Solapur,12,sorgum(jawar)_barshi-vairag
satara,bitter gourd,2015,64,3058,3654,3356,2015-12-01,Satara,12,bitter gourd_satara
barshi,turmeric,2015,103,7401,9926,9200,2015-12-01,Solapur,12,turmeric_barshi
barshi,brinjal,2015,119,123,269,208,2015-12-01,Solapur,12,brinjal_barshi
satara,cabbage,2015,860,881,1285,1089,2015-12-01,Satara,12,cabbage_satara
barshi,tomato,2015,114,71,146,115,2015-12-01,Solapur,12,tomato_barshi
barshi,cabbage,2015,100,44,105,77,2015-12-01,Solapur,12,cabbage_barshi
satara,ginger (fresh),2015,426,1129,2857,2307,2015-12-01,Satara,12,ginger (fresh)_satara
pune,sweet potato,2015,159,818,1273,1118,2015-12-01,Pune,12,sweet potato_pune
karad,pomegranate,2015,213,3325,5042,5042,2015-12-01,Satara,12,pomegranate_karad
solapur,ridge gourd,2015,203,1090,3544,2350,2015-12-01,Solapur,12,ridge gourd_solapur
kalamb (os),sunflower,2015,623,3273,3466,3397,2015-12-01,Osmanabad,12,sunflower_kalamb (os)
kalamb (os),sesamum,2015,6,7000,7450,7450,2015-12-01,Osmanabad,12,sesamum_kalamb (os)
tuljapur,gram,2015,10,4151,4151,4151,2015-12-01,Osmanabad,12,gram_tuljapur
umarga,gram,2015,62,4213,4394,4354,2015-12-01,Osmanabad,12,gram_umarga
umarga,pigeon pea (tur),2015,1370,8466,10112,9789,2015-12-01,Osmanabad,12,pigeon pea (tur)_umarga
umarga,soybean,2015,485,3177,3636,3576,2015-12-01,Osmanabad,12,soybean_umarga
udgir,gram,2015,242,4583,4823,4823,2015-12-01,Latur,12,gram_udgir
latur,soybean,2015,116650,3359,3841,3698,2015-12-01,Latur,12,soybean_latur
latur,pigeon pea (tur),2015,43853,8906,10760,10167,2015-12-01,Latur,12,pigeon pea (tur)_latur
latur,green gram,2015,2423,6058,7533,7076,2015-12-01,Latur,12,green gram_latur
latur,gram,2015,8894,3881,4823,4503,2015-12-01,Latur,12,gram_latur
ausa,sunflower,2015,362,3237,3662,3536,2015-12-01,Latur,12,sunflower_ausa
ausa,safflower,2015,18,2654,2853,2760,2015-12-01,Latur,12,safflower_ausa
ausa,pigeon pea (tur),2015,1600,8352,9795,9459,2015-12-01,Latur,12,pigeon pea (tur)_ausa
kalamb (os),soybean,2015,8485,3246,3706,3624,2015-12-01,Osmanabad,12,soybean_kalamb (os)
ausa,gram,2015,269,3914,4882,4541,2015-12-01,Latur,12,gram_ausa
ausa,sorgum(jawar),2015,1110,1686,2059,1921,2015-12-01,Latur,12,sorgum(jawar)_ausa
shegaon,mustard,2015,3,3367,3367,3367,2015-12-01,Buldhana,12,mustard_shegaon
shegaon,sesamum,2015,8,5593,5593,5593,2015-12-01,Buldhana,12,sesamum_shegaon
shegaon,soybean,2015,4029,3150,3633,3391,2015-12-01,Buldhana,12,soybean_shegaon
shegaon,thymol/lovage,2015,9,8638,9200,9200,2015-12-01,Buldhana,12,thymol/lovage_shegaon
