APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,seasonality,detrended,deseasonalised
vadgaon peth,ridge gourd,2015,210,1980,2900,2440,2015-07-01,Kolhapur,7,ridge gourd_vadgaon peth,multiplicative,2109.875,2350.3366064101874
vadgaon peth,ridge gourd,2015,255,1305,2383,1902,2015-08-01,Kolhapur,8,ridge gourd_vadgaon peth,multiplicative,1963.25,2019.1518586551708
vadgaon peth,ridge gourd,2015,123,886,1477,1218,2015-09-01,Kolhapur,9,ridge gourd_vadgaon peth,multiplicative,1918.25,1398.8074804954085
vadgaon peth,ridge gourd,2015,91,1306,2811,2211,2015-10-01,Kolhapur,10,ridge gourd_vadgaon peth,multiplicative,2004.25,1924.065192817171
vadgaon peth,ridge gourd,2015,93,1500,2833,2244,2015-11-01,Kolhapur,11,ridge gourd_vadgaon peth,multiplicative,2318.125,2161.539075731336
vadgaon peth,ridge gourd,2015,197,1867,3619,2786,2015-12-01,Kolhapur,12,ridge gourd_vadgaon peth,multiplicative,2753.125,2957.600987493852
vadgaon peth,ridge gourd,2016,150,1875,3425,2845,2016-01-01,Kolhapur,1,ridge gourd_vadgaon peth,multiplicative,3081.125,3267.329459777863
vadgaon peth,ridge gourd,2016,96,1700,5343,4064,2016-02-01,Kolhapur,2,ridge gourd_vadgaon peth,multiplicative,3264.25,3536.5902051601006
vadgaon peth,ridge gourd,2016,108,2060,3550,3015,2016-03-01,Kolhapur,3,ridge gourd_vadgaon peth,multiplicative,3452.25,2904.2069132486536
vadgaon peth,ridge gourd,2016,59,2487,4013,3480,2016-04-01,Kolhapur,4,ridge gourd_vadgaon peth,multiplicative,3675.25,3694.347249274445
vadgaon peth,ridge gourd,2016,90,2545,4145,3655,2016-05-01,Kolhapur,5,ridge gourd_vadgaon peth,multiplicative,3925.25,4197.570887693529
vadgaon peth,ridge gourd,2016,55,3313,5625,5038,2016-06-01,Kolhapur,6,ridge gourd_vadgaon peth,multiplicative,3951.125,4384.18834980231
vadgaon peth,ridge gourd,2016,88,2647,4759,4041,2016-07-01,Kolhapur,7,ridge gourd_vadgaon peth,multiplicative,3631.125,3892.504191189986
vadgaon peth,ridge gourd,2016,176,1575,3167,2661,2016-08-01,Kolhapur,8,ridge gourd_vadgaon peth,multiplicative,3109.75,2824.901732850373
vadgaon peth,ridge gourd,2016,57,1214,2321,1914,2016-09-01,Kolhapur,9,ridge gourd_vadgaon peth,multiplicative,2521.25,2198.1260407784994
shahapur,chavli (shenga ),2014,32,1833,2417,2200,2014-11-01,Thane,11,chavli (shenga )_shahapur,additive,2142.5,2278.5203125
shahapur,chavli (shenga ),2014,32,1833,2417,2200,2014-11-01,Thane,11,chavli (shenga )_shahapur,additive,2188.625,2095.7703125
shahapur,chavli (shenga ),2015,33,1791,2418,2200,2015-04-01,Thane,4,chavli (shenga )_shahapur,additive,2142.5,2278.5203125
shahapur,chavli (shenga ),2015,33,1791,2418,2200,2015-04-01,Thane,4,chavli (shenga )_shahapur,additive,2188.625,2095.7703125
shahapur,chavli (shenga ),2014,14,2500,2900,2767,2014-12-01,Thane,12,chavli (shenga )_shahapur,additive,2418.25,2662.7703125
shahapur,chavli (shenga ),2014,14,2500,2900,2767,2014-12-01,Thane,12,chavli (shenga )_shahapur,additive,2932.0,2824.3203125
shahapur,chavli (shenga ),2016,78,2500,2962,2767,2016-05-01,Thane,5,chavli (shenga )_shahapur,additive,2418.25,2662.7703125
shahapur,chavli (shenga ),2016,78,2500,2962,2767,2016-05-01,Thane,5,chavli (shenga )_shahapur,additive,2932.0,2824.3203125
shahapur,chavli (shenga ),2015,107,2306,2975,2756,2015-01-01,Thane,1,chavli (shenga )_shahapur,additive,2572.375,2813.3203125
shahapur,chavli (shenga ),2015,72,2113,2763,2500,2015-02-01,Thane,2,chavli (shenga )_shahapur,additive,2518.125,2468.3890625
shahapur,chavli (shenga ),2015,18,1933,2600,2333,2015-03-01,Thane,3,chavli (shenga )_shahapur,additive,2330.625,2411.5203125
shahapur,chavli (shenga ),2015,45,1467,2060,1823,2015-05-01,Thane,5,chavli (shenga )_shahapur,additive,2129.25,1880.3203125
shahapur,chavli (shenga ),2015,49,1964,2518,2297,2015-06-01,Thane,6,chavli (shenga )_shahapur,additive,2010.125,2265.3890625
shahapur,chavli (shenga ),2015,57,1743,2243,2061,2015-07-01,Thane,7,chavli (shenga )_shahapur,additive,1875.125,2139.5203125
shahapur,chavli (shenga ),2015,95,1143,1733,1519,2015-08-01,Thane,8,chavli (shenga )_shahapur,additive,1764.125,1414.7703125
shahapur,chavli (shenga ),2015,71,1088,1635,1424,2015-09-01,Thane,9,chavli (shenga )_shahapur,additive,1635.625,1481.3203125
shahapur,chavli (shenga ),2015,55,1458,2042,1808,2015-10-01,Thane,10,chavli (shenga )_shahapur,additive,1616.5,1776.3890625
shahapur,chavli (shenga ),2015,37,1089,1789,1522,2015-11-01,Thane,11,chavli (shenga )_shahapur,additive,1774.875,1600.5203125
shahapur,chavli (shenga ),2015,94,1610,2100,1905,2015-12-01,Thane,12,chavli (shenga )_shahapur,additive,1906.625,1800.7703125
shahapur,chavli (shenga ),2016,97,1940,2535,2305,2016-01-01,Thane,1,chavli (shenga )_shahapur,additive,2008.375,2362.3203125
shahapur,chavli (shenga ),2016,40,1738,2163,1981,2016-02-01,Thane,2,chavli (shenga )_shahapur,additive,2247.625,1949.3890625
shahapur,chavli (shenga ),2016,48,1813,2388,2163,2016-03-01,Thane,3,chavli (shenga )_shahapur,additive,2464.5,2241.5203125
shahapur,chavli (shenga ),2016,44,2633,3544,3178,2016-04-01,Thane,4,chavli (shenga )_shahapur,additive,2686.25,3073.7703125
nandura,wheat(husked),2014,1241,1399,1538,1482,2014-09-01,Buldhana,9,wheat(husked)_nandura,additive,1445.125,1471.3802083333333
nandura,wheat(husked),2015,559,1388,1540,1482,2015-01-01,Buldhana,1,wheat(husked)_nandura,additive,1445.125,1471.3802083333333
nandura,wheat(husked),2014,754,1400,1505,1470,2014-11-01,Buldhana,11,wheat(husked)_nandura,additive,1473.0,1475.6927083333333
nandura,wheat(husked),2014,421,1392,1531,1471,2014-12-01,Buldhana,12,wheat(husked)_nandura,additive,1462.75,1446.4427083333333
nandura,wheat(husked),2015,467,1270,1479,1387,2015-02-01,Buldhana,2,wheat(husked)_nandura,additive,1451.25,1416.484375
nandura,wheat(husked),2015,1179,1272,1511,1411,2015-03-01,Buldhana,3,wheat(husked)_nandura,additive,1473.5,1416.6927083333333
nandura,wheat(husked),2015,3259,1385,1739,1579,2015-04-01,Buldhana,4,wheat(husked)_nandura,additive,1498.5,1554.4427083333333
nandura,wheat(husked),2015,1573,1315,1718,1552,2015-05-01,Buldhana,5,wheat(husked)_nandura,additive,1531.375,1541.3802083333333
nandura,wheat(husked),2015,919,1327,1596,1517,2015-06-01,Buldhana,6,wheat(husked)_nandura,additive,1548.25,1546.484375
nandura,wheat(husked),2015,520,1361,1574,1544,2015-07-01,Buldhana,7,wheat(husked)_nandura,additive,1551.5,1549.6927083333333
nandura,wheat(husked),2015,569,1360,1587,1581,2015-08-01,Buldhana,8,wheat(husked)_nandura,additive,1566.25,1556.4427083333333
nandura,wheat(husked),2015,799,1377,1576,1576,2015-09-01,Buldhana,9,wheat(husked)_nandura,additive,1593.25,1565.3802083333333
nandura,wheat(husked),2015,942,1418,1611,1611,2015-10-01,Buldhana,10,wheat(husked)_nandura,additive,1624.5,1640.484375
nandura,wheat(husked),2015,420,1431,1666,1666,2015-11-01,Buldhana,11,wheat(husked)_nandura,additive,1645.875,1671.6927083333333
nandura,wheat(husked),2015,499,1434,1709,1709,2015-12-01,Buldhana,12,wheat(husked)_nandura,additive,1656.75,1684.4427083333333
nandura,wheat(husked),2016,306,1416,1619,1619,2016-01-01,Buldhana,1,wheat(husked)_nandura,additive,1674.25,1608.3802083333333
nandura,wheat(husked),2016,221,1438,1655,1655,2016-02-01,Buldhana,2,wheat(husked)_nandura,additive,1702.375,1684.484375
nandura,wheat(husked),2016,794,1444,1762,1762,2016-03-01,Buldhana,3,wheat(husked)_nandura,additive,1749.75,1767.6927083333333
nandura,wheat(husked),2016,634,1463,1838,1838,2016-04-01,Buldhana,4,wheat(husked)_nandura,additive,1807.25,1813.4427083333333
nandura,wheat(husked),2016,414,1455,1876,1869,2016-05-01,Buldhana,5,wheat(husked)_nandura,additive,1845.875,1858.3802083333333
nandura,wheat(husked),2016,364,1497,1886,1865,2016-06-01,Buldhana,6,wheat(husked)_nandura,additive,1854.25,1894.484375
nandura,wheat(husked),2016,126,1526,1888,1861,2016-07-01,Buldhana,7,wheat(husked)_nandura,additive,1852.375,1866.6927083333333
nandura,wheat(husked),2016,180,1524,1806,1806,2016-08-01,Buldhana,8,wheat(husked)_nandura,additive,1843.0,1781.4427083333333
nandura,wheat(husked),2016,321,1517,1896,1886,2016-09-01,Buldhana,9,wheat(husked)_nandura,additive,1828.25,1875.3802083333333
jalna,maize,2014,69974,966,1209,1081,2014-11-01,Jalna,11,maize_jalna,additive,1093.5,1057.3979166666666
jalna,maize,2014,80267,954,1135,1067,2014-12-01,Jalna,12,maize_jalna,additive,1123.375,1067.6895833333333
jalna,maize,2015,47345,1124,1269,1233,2015-01-01,Jalna,1,maize_jalna,additive,1169.25,1216.75625
jalna,maize,2015,17962,1155,1257,1221,2015-02-01,Jalna,2,maize_jalna,additive,1206.375,1260.15625
jalna,maize,2015,9710,1138,1274,1231,2015-03-01,Jalna,3,maize_jalna,additive,1219.5,1207.3979166666666
jalna,maize,2015,21104,1023,1288,1214,2015-04-01,Jalna,4,maize_jalna,additive,1212.0,1214.6895833333333
jalna,maize,2015,22285,1020,1259,1191,2015-05-01,Jalna,5,maize_jalna,additive,1221.625,1174.75625
jalna,maize,2015,4771,1098,1269,1203,2015-06-01,Jalna,6,maize_jalna,additive,1255.0,1242.15625
jalna,maize,2015,750,1263,1366,1326,2015-07-01,Jalna,7,maize_jalna,additive,1304.875,1302.3979166666666
jalna,maize,2015,375,1360,1432,1386,2015-08-01,Jalna,8,maize_jalna,additive,1326.125,1386.6895833333333
jalna,maize,2015,375,1360,1432,1386,2015-08-01,Jalna,8,maize_jalna,additive,1389.875,1425.15625
jalna,maize,2016,21665,1234,1447,1386,2016-02-01,Jalna,2,maize_jalna,additive,1326.125,1386.6895833333333
jalna,maize,2016,21665,1234,1447,1386,2016-02-01,Jalna,2,maize_jalna,additive,1389.875,1425.15625
jalna,maize,2015,2747,1351,1498,1418,2015-09-01,Jalna,9,maize_jalna,additive,1328.375,1401.75625
jalna,maize,2015,102277,1016,1333,1146,2015-10-01,Jalna,10,maize_jalna,additive,1337.625,1185.15625
jalna,maize,2015,128657,1313,1494,1401,2015-11-01,Jalna,11,maize_jalna,additive,1341.5,1377.3979166666666
jalna,maize,2015,56090,1270,1464,1385,2015-12-01,Jalna,12,maize_jalna,additive,1375.5,1385.6895833333333
jalna,maize,2016,28872,1362,1486,1450,2016-01-01,Jalna,1,maize_jalna,additive,1399.0,1433.75625
jalna,maize,2016,44144,1185,1430,1349,2016-03-01,Jalna,3,maize_jalna,additive,1382.25,1325.3979166666666
jalna,maize,2016,19404,1227,1447,1364,2016-04-01,Jalna,4,maize_jalna,additive,1406.375,1364.6895833333333
jalna,maize,2016,15010,1305,1507,1410,2016-05-01,Jalna,5,maize_jalna,additive,1483.25,1393.75625
jalna,maize,2016,1195,1586,1661,1619,2016-06-01,Jalna,6,maize_jalna,additive,1562.625,1658.15625
jalna,maize,2016,188,1700,1738,1731,2016-07-01,Jalna,7,maize_jalna,additive,1612.625,1707.3979166666666
jalna,maize,2016,302,1562,1633,1617,2016-08-01,Jalna,8,maize_jalna,additive,1570.625,1617.6895833333333
jalna,bajri,2014,9123,1050,1762,1471,2014-11-01,Jalna,11,bajri_jalna,additive,1403.375,1431.0104166666667
jalna,bajri,2014,6326,1017,1652,1390,2014-12-01,Jalna,12,bajri_jalna,additive,1393.125,1360.59375
jalna,bajri,2015,5576,1054,1614,1387,2015-01-01,Jalna,1,bajri_jalna,additive,1346.25,1398.65625
jalna,bajri,2015,5576,1054,1614,1387,2015-01-01,Jalna,1,bajri_jalna,additive,1402.875,1398.65625
jalna,bajri,2015,8690,1265,1527,1387,2015-09-01,Jalna,9,bajri_jalna,additive,1346.25,1398.65625
jalna,bajri,2015,8690,1265,1527,1387,2015-09-01,Jalna,9,bajri_jalna,additive,1402.875,1398.65625
jalna,bajri,2015,1908,1008,1382,1234,2015-02-01,Jalna,2,bajri_jalna,additive,1310.875,1291.7395833333333
jalna,bajri,2015,2802,1056,1427,1277,2015-03-01,Jalna,3,bajri_jalna,additive,1278.0,1237.0104166666667
jalna,bajri,2015,2721,1087,1449,1301,2015-04-01,Jalna,4,bajri_jalna,additive,1255.5,1271.59375
jalna,bajri,2015,3591,1057,1331,1213,2015-05-01,Jalna,5,bajri_jalna,additive,1263.875,1224.65625
jalna,bajri,2015,4706,1084,1322,1228,2015-06-01,Jalna,6,bajri_jalna,additive,1286.75,1285.7395833333333
jalna,bajri,2015,2720,1184,1490,1350,2015-07-01,Jalna,7,bajri_jalna,additive,1322.25,1310.0104166666667
jalna,bajri,2015,5330,1216,1566,1411,2015-08-01,Jalna,8,bajri_jalna,additive,1363.0,1381.59375
jalna,bajri,2015,7632,1198,1631,1380,2015-10-01,Jalna,10,bajri_jalna,additive,1433.5,1437.7395833333333
jalna,bajri,2015,6437,1246,1828,1517,2015-11-01,Jalna,11,bajri_jalna,additive,1455.375,1477.0104166666667
jalna,bajri,2015,5723,1289,1812,1489,2015-12-01,Jalna,12,bajri_jalna,additive,1482.25,1459.59375
jalna,bajri,2016,4607,1358,1838,1484,2016-01-01,Jalna,1,bajri_jalna,additive,1507.875,1495.65625
jalna,bajri,2016,2991,1386,1782,1498,2016-02-01,Jalna,2,bajri_jalna,additive,1545.0,1555.7395833333333
jalna,bajri,2016,2497,1515,1815,1604,2016-03-01,Jalna,3,bajri_jalna,additive,1602.625,1564.0104166666667
jalna,bajri,2016,3560,1548,1855,1699,2016-04-01,Jalna,4,bajri_jalna,additive,1660.125,1669.59375
jalna,bajri,2016,4736,1625,1869,1735,2016-05-01,Jalna,5,bajri_jalna,additive,1713.5,1746.65625
jalna,bajri,2016,3242,1567,1875,1707,2016-06-01,Jalna,6,bajri_jalna,additive,1742.125,1764.7395833333333
jalna,bajri,2016,2292,1670,2018,1822,2016-07-01,Jalna,7,bajri_jalna,additive,1718.5,1782.0104166666667
jalna,bajri,2016,5084,1581,1880,1710,2016-08-01,Jalna,8,bajri_jalna,additive,1648.625,1680.59375
jalna,bajri,2016,4515,1443,1731,1535,2016-09-01,Jalna,9,bajri_jalna,additive,1555.625,1546.65625
bhokardan-pimpalgaon renu,maize,2014,668,1005,1017,1011,2014-12-01,Jalna,12,maize_bhokardan-pimpalgaon renu,multiplicative,1060.75,1007.5105411813925
bhokardan-pimpalgaon renu,maize,2015,587,1073,1093,1084,2015-01-01,Jalna,1,maize_bhokardan-pimpalgaon renu,multiplicative,1054.5,1047.5695832115184
bhokardan-pimpalgaon renu,maize,2015,513,1063,1083,1073,2015-02-01,Jalna,2,maize_bhokardan-pimpalgaon renu,multiplicative,1101.75,1113.7730417084454
bhokardan-pimpalgaon renu,maize,2015,362,1140,1158,1150,2015-03-01,Jalna,3,maize_bhokardan-pimpalgaon renu,multiplicative,1136.75,1151.8793405701101
bhokardan-pimpalgaon renu,maize,2015,399,1175,1210,1189,2015-04-01,Jalna,4,maize_bhokardan-pimpalgaon renu,multiplicative,1161.5,1184.896175533804
bhokardan-pimpalgaon renu,maize,2015,417,1178,1193,1186,2015-05-01,Jalna,5,maize_bhokardan-pimpalgaon renu,multiplicative,1188.0,1146.1416288642627
bhokardan-pimpalgaon renu,maize,2015,182,1154,1188,1169,2015-06-01,Jalna,6,maize_bhokardan-pimpalgaon renu,multiplicative,1213.5,1213.42095597127
bhokardan-pimpalgaon renu,maize,2015,80,1253,1290,1266,2015-07-01,Jalna,7,maize_bhokardan-pimpalgaon renu,multiplicative,1249.125,1268.0689088363124
bhokardan-pimpalgaon renu,maize,2015,54,1253,1300,1277,2015-08-01,Jalna,8,maize_bhokardan-pimpalgaon renu,multiplicative,1260.75,1272.5924442024118
bhokardan-pimpalgaon renu,maize,2015,28,1335,1408,1383,2015-09-01,Jalna,9,maize_bhokardan-pimpalgaon renu,multiplicative,1244.875,1336.5209719386808
bhokardan-pimpalgaon renu,maize,2015,109,1050,1083,1065,2015-10-01,Jalna,10,maize_bhokardan-pimpalgaon renu,multiplicative,1251.625,1105.4690488532099
bhokardan-pimpalgaon renu,maize,2015,563,1225,1273,1243,2015-11-01,Jalna,11,maize_bhokardan-pimpalgaon renu,multiplicative,1259.375,1245.0313220249102
bhokardan-pimpalgaon renu,maize,2015,529,1334,1376,1354,2015-12-01,Jalna,12,maize_bhokardan-pimpalgaon renu,multiplicative,1295.0,1349.3266792874435
bhokardan-pimpalgaon renu,maize,2016,257,1350,1404,1368,2016-01-01,Jalna,1,maize_bhokardan-pimpalgaon renu,multiplicative,1344.0,1322.0250828721007
bhokardan-pimpalgaon renu,maize,2016,227,1345,1388,1365,2016-02-01,Jalna,2,maize_bhokardan-pimpalgaon renu,multiplicative,1352.625,1416.8687809245366
bhokardan-pimpalgaon renu,maize,2016,461,1318,1355,1335,2016-03-01,Jalna,3,maize_bhokardan-pimpalgaon renu,multiplicative,1356.25,1337.181669270519
bhokardan-pimpalgaon renu,maize,2016,235,1319,1344,1331,2016-04-01,Jalna,4,maize_bhokardan-pimpalgaon renu,multiplicative,1386.875,1326.4060636126937
bhokardan-pimpalgaon renu,maize,2016,139,1400,1440,1420,2016-05-01,Jalna,5,maize_bhokardan-pimpalgaon renu,multiplicative,1441.875,1372.2774983029115
bhokardan-pimpalgaon renu,maize,2016,52,1538,1569,1558,2016-06-01,Jalna,6,maize_bhokardan-pimpalgaon renu,multiplicative,1510.125,1617.2026085570901
bhokardan-pimpalgaon renu,maize,2016,54,1567,1600,1582,2016-07-01,Jalna,7,maize_bhokardan-pimpalgaon renu,multiplicative,1569.75,1584.5853189407949
bhokardan-pimpalgaon renu,maize,2016,105,1600,1656,1630,2016-08-01,Jalna,8,maize_bhokardan-pimpalgaon renu,multiplicative,1566.0,1624.3740673844409
bhokardan-pimpalgaon renu,maize,2016,37,1574,1623,1598,2016-09-01,Jalna,9,maize_bhokardan-pimpalgaon renu,multiplicative,1473.875,1544.2953818929948
bhokardan,maize,2014,2431,966,984,976,2014-11-01,Jalna,11,maize_bhokardan,multiplicative,1083.375,977.2891159493154
bhokardan,maize,2014,5742,992,1004,1001,2014-12-01,Jalna,12,maize_bhokardan,multiplicative,1038.625,989.9765903387527
bhokardan,maize,2015,6426,1051,1068,1059,2015-01-01,Jalna,1,maize_bhokardan,multiplicative,1048.375,1024.0317609761082
bhokardan,maize,2015,5022,1062,1083,1072,2015-02-01,Jalna,2,maize_bhokardan,multiplicative,1092.375,1121.2961703928183
bhokardan,maize,2016,2893,1055,1090,1072,2016-11-01,Jalna,11,maize_bhokardan,multiplicative,1092.375,1121.2961703928183
bhokardan,maize,2015,5323,1138,1156,1147,2015-03-01,Jalna,3,maize_bhokardan,multiplicative,1129.125,1148.51497540355
bhokardan,maize,2015,4089,1172,1194,1182,2015-04-01,Jalna,4,maize_bhokardan,multiplicative,1153.125,1168.9833464339717
bhokardan,maize,2015,5200,1164,1182,1172,2015-05-01,Jalna,5,maize_bhokardan,multiplicative,1178.375,1133.300494677997
bhokardan,maize,2015,1088,1136,1165,1151,2015-06-01,Jalna,6,maize_bhokardan,multiplicative,1206.625,1203.9290038452743
bhokardan,maize,2015,537,1253,1291,1270,2015-07-01,Jalna,7,maize_bhokardan,multiplicative,1241.125,1271.6774357127363
bhokardan,maize,2015,423,1258,1308,1285,2015-08-01,Jalna,8,maize_bhokardan,multiplicative,1253.0,1270.8490695157814
bhokardan,maize,2015,37,1313,1380,1345,2015-09-01,Jalna,9,maize_bhokardan,multiplicative,1249.125,1300.588025035756
bhokardan,maize,2015,969,1061,1091,1073,2015-10-01,Jalna,10,maize_bhokardan,multiplicative,1263.5,1122.3421556263938
bhokardan,maize,2015,6390,1291,1342,1317,2015-11-01,Jalna,11,maize_bhokardan,multiplicative,1275.25,1318.7395140422627
bhokardan,maize,2015,5362,1333,1377,1353,2015-12-01,Jalna,12,maize_bhokardan,multiplicative,1314.625,1338.1002265018305
bhokardan,maize,2016,5113,1349,1401,1371,2016-01-01,Jalna,1,maize_bhokardan,multiplicative,1355.625,1325.729503586633
bhokardan,maize,2016,3903,1346,1385,1362,2016-02-01,Jalna,2,maize_bhokardan,multiplicative,1357.875,1424.6318881296816
bhokardan,maize,2016,3595,1340,1374,1356,2016-03-01,Jalna,3,maize_bhokardan,multiplicative,1362.0,1357.7910258476143
bhokardan,maize,2016,2139,1320,1345,1332,2016-04-01,Jalna,4,maize_bhokardan,multiplicative,1385.125,1317.3314868443742
bhokardan,maize,2016,2842,1353,1449,1425,2016-05-01,Jalna,5,maize_bhokardan,multiplicative,1432.125,1377.946420576916
bhokardan,maize,2016,1829,1328,1511,1493,2016-06-01,Jalna,6,maize_bhokardan,multiplicative,1500.5,1561.6559537280577
bhokardan,maize,2016,225,1589,1615,1601,2016-07-01,Jalna,7,maize_bhokardan,multiplicative,1559.375,1603.114625650465
bhokardan,maize,2016,57,1607,1651,1634,2016-08-01,Jalna,8,maize_bhokardan,multiplicative,1534.875,1616.0057428706511
bhokardan,maize,2016,68,1576,1616,1594,2016-09-01,Jalna,9,maize_bhokardan,multiplicative,1423.125,1541.3660311576168
malkapur,soybean,2014,10075,2886,3315,3173,2014-11-01,Buldhana,11,soybean_malkapur,additive,3176.25,3235.3875
malkapur,soybean,2014,10075,2886,3315,3173,2014-11-01,Buldhana,11,soybean_malkapur,additive,3177.75,3148.8875
malkapur,soybean,2014,2653,2873,3255,3173,2014-12-01,Buldhana,12,soybean_malkapur,additive,3176.25,3235.3875
malkapur,soybean,2014,2653,2873,3255,3173,2014-12-01,Buldhana,12,soybean_malkapur,additive,3177.75,3148.8875
malkapur,soybean,2015,2470,2978,3298,3201,2015-01-01,Buldhana,1,soybean_malkapur,additive,3180.25,3180.1583333333333
malkapur,soybean,2015,1183,2963,3277,3188,2015-02-01,Buldhana,2,soybean_malkapur,additive,3246.5,3170.5666666666666
malkapur,soybean,2015,1443,2840,3204,3145,2015-03-01,Buldhana,3,soybean_malkapur,additive,3376.125,3207.3875
malkapur,soybean,2015,2764,3274,3862,3731,2015-04-01,Buldhana,4,soybean_malkapur,additive,3462.25,3706.8875
malkapur,soybean,2015,7702,3209,3864,3680,2015-05-01,Buldhana,5,soybean_malkapur,additive,3501.5,3659.1583333333333
malkapur,soybean,2015,7638,3002,3621,3398,2015-06-01,Buldhana,6,soybean_malkapur,additive,3443.25,3380.5666666666666
malkapur,soybean,2015,3511,2979,3378,3249,2015-07-01,Buldhana,7,soybean_malkapur,additive,3314.5,3311.3875
malkapur,soybean,2015,2931,2938,3230,3161,2015-08-01,Buldhana,8,soybean_malkapur,additive,3284.125,3136.8875
malkapur,soybean,2015,4194,2931,3305,3220,2015-09-01,Buldhana,9,soybean_malkapur,additive,3356.5,3199.1583333333333
malkapur,soybean,2015,43316,3053,3844,3615,2015-10-01,Buldhana,10,soybean_malkapur,additive,3433.5,3597.5666666666666
