APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,j_date,cycle,trend
varud-rajura bazar,soybean,2015,200,3195,3620,3425,2015-12-01,Amaravathi,12,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_12,83.60748293096822,3341.392517069032
varud-rajura bazar,soybean,2016,111,3138,3493,3362,2016-01-01,Amaravathi,1,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_1,29.37891290824109,3332.621087091759
varud-rajura bazar,soybean,2016,18,2551,3591,3371,2016-02-01,Amaravathi,2,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_2,49.48991898192526,3321.5100810180747
varud-rajura bazar,soybean,2016,41,3267,3426,3331,2016-03-01,Amaravathi,3,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_3,22.93938598090608,3308.060614019094
varud-rajura bazar,soybean,2016,39,3318,3605,3454,2016-05-01,Amaravathi,5,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_5,161.69526753470655,3292.3047324652935
varud-rajura bazar,soybean,2016,121,3241,3707,3505,2016-06-01,Amaravathi,6,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_6,230.7111801566116,3274.2888198433884
varud-rajura bazar,soybean,2016,180,3486,3739,3563,2016-07-01,Amaravathi,7,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_7,308.839680817699,3254.160319182301
varud-rajura bazar,soybean,2016,89,3171,3441,3308,2016-08-01,Amaravathi,8,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_8,75.78913200144643,3232.2108679985536
varud-rajura bazar,soybean,2016,18,3111,3313,3234,2016-09-01,Amaravathi,9,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_9,25.074871390821954,3208.925128609178
varud-rajura bazar,soybean,2016,188,1816,2944,2719,2016-10-01,Amaravathi,10,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_10,-465.835131538709,3184.835131538709
varud-rajura bazar,soybean,2016,258,2600,2901,2750,2016-11-01,Amaravathi,11,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2016_11,-410.4885791062993,3160.4885791062993
aurangabad,lemon,2014,266,2632,3396,3014,2014-09-01,Aurangabad,9,lemon_aurangabad,lemon_aurangabad_2014_9,627.1377258073544,2386.8622741926456
aurangabad,lemon,2014,288,3509,4626,4024,2014-10-01,Aurangabad,10,lemon_aurangabad,lemon_aurangabad_2014_10,1636.8908954286599,2387.10910457134
aurangabad,lemon,2014,367,1460,2060,1760,2014-11-01,Aurangabad,11,lemon_aurangabad,lemon_aurangabad_2014_11,-627.7478960286635,2387.7478960286635
aurangabad,lemon,2014,349,883,1257,1070,2014-12-01,Aurangabad,12,lemon_aurangabad,lemon_aurangabad_2014_12,-1320.1936664528885,2390.1936664528885
aurangabad,lemon,2015,353,845,1218,1037,2015-01-01,Aurangabad,1,lemon_aurangabad,lemon_aurangabad_2015_1,-1358.46909129727,2395.46909129727
aurangabad,lemon,2015,140,2288,2988,2638,2015-02-01,Aurangabad,2,lemon_aurangabad,lemon_aurangabad_2015_2,234.22827502647124,2403.7717249735288
aurangabad,lemon,2015,311,3214,4655,3934,2015-03-01,Aurangabad,3,lemon_aurangabad,lemon_aurangabad_2015_3,1519.549921288677,2414.450078711323
aurangabad,lemon,2015,390,2659,4282,3402,2015-04-01,Aurangabad,4,lemon_aurangabad,lemon_aurangabad_2015_4,975.0009435877978,2426.999056412202
aurangabad,lemon,2015,383,2528,3517,3022,2015-05-01,Aurangabad,5,lemon_aurangabad,lemon_aurangabad_2015_5,580.1367193214783,2441.8632806785217
aurangabad,lemon,2015,368,1105,1921,1513,2015-06-01,Aurangabad,6,lemon_aurangabad,lemon_aurangabad_2015_6,-947.0967497023789,2460.096749702379
aurangabad,lemon,2015,466,795,1368,1082,2015-07-01,Aurangabad,7,lemon_aurangabad,lemon_aurangabad_2015_7,-1401.1160471254493,2483.1160471254493
aurangabad,lemon,2015,492,676,1012,844,2015-08-01,Aurangabad,8,lemon_aurangabad,lemon_aurangabad_2015_8,-1667.7458211208423,2511.7458211208423
aurangabad,lemon,2015,325,1687,2535,2111,2015-09-01,Aurangabad,9,lemon_aurangabad,lemon_aurangabad_2015_9,-434.9350223322158,2545.935022332216
aurangabad,lemon,2015,382,2472,3488,3000,2015-10-01,Aurangabad,10,lemon_aurangabad,lemon_aurangabad_2015_10,415.40973973497285,2584.590260265027
aurangabad,lemon,2015,367,1736,2868,2280,2015-11-01,Aurangabad,11,lemon_aurangabad,lemon_aurangabad_2015_11,-346.3463100357758,2626.346310035776
aurangabad,lemon,2015,539,1896,2619,2257,2015-12-01,Aurangabad,12,lemon_aurangabad,lemon_aurangabad_2015_12,-413.0975778482957,2670.0975778482957
aurangabad,lemon,2016,391,1764,2550,2141,2016-01-01,Aurangabad,1,lemon_aurangabad,lemon_aurangabad_2016_1,-573.5220034626491,2714.522003462649
aurangabad,lemon,2016,409,2350,3518,2934,2016-02-01,Aurangabad,2,lemon_aurangabad,lemon_aurangabad_2016_2,175.96065934725902,2758.039340652741
aurangabad,lemon,2016,416,3444,5028,4232,2016-03-01,Aurangabad,3,lemon_aurangabad,lemon_aurangabad_2016_3,1433.2891080596874,2798.7108919403126
aurangabad,lemon,2016,495,3272,5220,4246,2016-04-01,Aurangabad,4,lemon_aurangabad,lemon_aurangabad_2016_4,1411.2920647408046,2834.7079352591954
aurangabad,lemon,2016,639,3363,5504,4481,2016-05-01,Aurangabad,5,lemon_aurangabad,lemon_aurangabad_2016_5,1615.9024457642408,2865.097554235759
aurangabad,lemon,2016,356,2585,3950,3267,2016-06-01,Aurangabad,6,lemon_aurangabad,lemon_aurangabad_2016_6,377.1711099631657,2889.8288900368343
aurangabad,lemon,2016,305,1979,3000,2510,2016-07-01,Aurangabad,7,lemon_aurangabad,lemon_aurangabad_2016_7,-399.86102285785637,2909.8610228578564
aurangabad,lemon,2016,369,2026,3000,2506,2016-08-01,Aurangabad,8,lemon_aurangabad,lemon_aurangabad_2016_8,-420.3887648379855,2926.3887648379855
aurangabad,lemon,2016,339,2736,4108,3422,2016-09-01,Aurangabad,9,lemon_aurangabad,lemon_aurangabad_2016_9,481.6429850229033,2940.3570149770967
aurangabad,lemon,2016,348,2404,3215,2810,2016-10-01,Aurangabad,10,lemon_aurangabad,lemon_aurangabad_2016_10,-142.4479292970409,2952.447929297041
aurangabad,lemon,2016,458,1246,1819,1533,2016-11-01,Aurangabad,11,lemon_aurangabad,lemon_aurangabad_2016_11,-1430.644690685307,2963.644690685307
aurangabad,mosambi,2014,2558,1408,2520,1964,2014-09-01,Aurangabad,9,mosambi_aurangabad,mosambi_aurangabad_2014_9,40.02973042224585,1923.9702695777542
aurangabad,mosambi,2014,3370,1104,2542,1825,2014-10-01,Aurangabad,10,mosambi_aurangabad,mosambi_aurangabad_2014_10,-153.0702080835199,1978.07020808352
aurangabad,mosambi,2014,6925,1105,2371,1733,2014-11-01,Aurangabad,11,mosambi_aurangabad,mosambi_aurangabad_2014_11,-299.1951651707993,2032.1951651707993
aurangabad,mosambi,2014,5818,983,2270,1676,2014-12-01,Aurangabad,12,mosambi_aurangabad,mosambi_aurangabad_2014_12,-410.2744905410541,2086.274490541054
aurangabad,mosambi,2015,2382,1811,2921,2339,2015-01-01,Aurangabad,1,mosambi_aurangabad,mosambi_aurangabad_2015_1,198.9494630824861,2140.050536917514
aurangabad,mosambi,2015,447,1556,3856,2706,2015-02-01,Aurangabad,2,mosambi_aurangabad,mosambi_aurangabad_2015_2,512.99076453318,2193.00923546682
aurangabad,mosambi,2015,1742,1170,2895,2033,2015-03-01,Aurangabad,3,mosambi_aurangabad,mosambi_aurangabad_2015_3,-211.76086077003856,2244.7608607700386
aurangabad,mosambi,2015,1519,1475,2925,2200,2015-04-01,Aurangabad,4,mosambi_aurangabad,mosambi_aurangabad_2015_4,-95.236306636069,2295.236306636069
aurangabad,mosambi,2015,546,2721,8568,3500,2015-05-01,Aurangabad,5,mosambi_aurangabad,mosambi_aurangabad_2015_5,1155.7658836641708,2344.234116335829
aurangabad,mosambi,2015,829,2505,4395,3445,2015-06-01,Aurangabad,6,mosambi_aurangabad,mosambi_aurangabad_2015_6,1053.50668955141,2391.49331044859
aurangabad,mosambi,2015,1739,1800,3109,2428,2015-07-01,Aurangabad,7,mosambi_aurangabad,mosambi_aurangabad_2015_7,-9.475263230913242,2437.4752632309132
aurangabad,mosambi,2015,4451,1220,2344,1782,2015-08-01,Aurangabad,8,mosambi_aurangabad,mosambi_aurangabad_2015_8,-701.29979062033,2483.29979062033
aurangabad,mosambi,2015,3934,1139,2513,1817,2015-09-01,Aurangabad,9,mosambi_aurangabad,mosambi_aurangabad_2015_9,-713.0807865148527,2530.0807865148527
aurangabad,mosambi,2015,3572,964,2424,1700,2015-10-01,Aurangabad,10,mosambi_aurangabad,mosambi_aurangabad_2015_10,-878.4938324433556,2578.4938324433556
aurangabad,mosambi,2015,1360,1439,2983,2215,2015-11-01,Aurangabad,11,mosambi_aurangabad,mosambi_aurangabad_2015_11,-413.7688344431426,2628.7688344431426
aurangabad,mosambi,2015,1273,2281,4404,3343,2015-12-01,Aurangabad,12,mosambi_aurangabad,mosambi_aurangabad_2015_12,662.4133600937607,2680.5866399062393
aurangabad,mosambi,2016,1355,1365,2943,2176,2016-01-01,Aurangabad,1,mosambi_aurangabad,mosambi_aurangabad_2016_1,-557.3694907031463,2733.3694907031463
aurangabad,mosambi,2016,1410,1118,2805,1961,2016-02-01,Aurangabad,2,mosambi_aurangabad,mosambi_aurangabad_2016_2,-825.9536370544197,2786.9536370544197
aurangabad,mosambi,2016,1040,2408,4568,3488,2016-03-01,Aurangabad,3,mosambi_aurangabad,mosambi_aurangabad_2016_3,647.1730267510711,2840.826973248929
aurangabad,mosambi,2016,847,2829,4667,3748,2016-04-01,Aurangabad,4,mosambi_aurangabad,mosambi_aurangabad_2016_4,854.038827447619,2893.961172552381
aurangabad,mosambi,2016,860,3423,5000,4212,2016-05-01,Aurangabad,5,mosambi_aurangabad,mosambi_aurangabad_2016_5,1266.267608627798,2945.732391372202
aurangabad,mosambi,2016,924,2700,4100,3400,2016-06-01,Aurangabad,6,mosambi_aurangabad,mosambi_aurangabad_2016_6,403.94943961702666,2996.0505603829733
aurangabad,mosambi,2016,907,1635,3339,2487,2016-07-01,Aurangabad,7,mosambi_aurangabad,mosambi_aurangabad_2016_7,-558.6170275146687,3045.6170275146687
aurangabad,mosambi,2016,1572,1319,2677,1996,2016-08-01,Aurangabad,8,mosambi_aurangabad,mosambi_aurangabad_2016_8,-1099.3856090970212,3095.385609097021
aurangabad,mosambi,2016,1642,1617,3650,2633,2016-09-01,Aurangabad,9,mosambi_aurangabad,mosambi_aurangabad_2016_9,-512.9609858175677,3145.9609858175677
aurangabad,mosambi,2016,1160,2463,4267,3328,2016-10-01,Aurangabad,10,mosambi_aurangabad,mosambi_aurangabad_2016_10,130.73927764183964,3197.2607223581604
aurangabad,mosambi,2016,633,2719,4923,3763,2016-11-01,Aurangabad,11,mosambi_aurangabad,mosambi_aurangabad_2016_11,514.1182172154863,3248.8817827845137
aurangabad,papai,2014,247,1000,1345,1173,2014-09-01,Aurangabad,9,papai_aurangabad,papai_aurangabad_2014_9,284.8873566435094,888.1126433564906
aurangabad,papai,2014,216,1036,1427,1232,2014-10-01,Aurangabad,10,papai_aurangabad,papai_aurangabad_2014_10,349.64433703418126,882.3556629658187
aurangabad,papai,2014,270,1047,1368,1188,2014-11-01,Aurangabad,11,papai_aurangabad,papai_aurangabad_2014_11,311.2232628269511,876.7767371730489
aurangabad,papai,2014,448,857,1164,1011,2014-12-01,Aurangabad,12,papai_aurangabad,papai_aurangabad_2014_12,139.22755171327037,871.7724482867296
aurangabad,papai,2015,1747,526,692,609,2015-01-01,Aurangabad,1,papai_aurangabad,papai_aurangabad_2015_1,-258.9338931546763,867.9338931546763
aurangabad,papai,2015,299,500,681,591,2015-02-01,Aurangabad,2,papai_aurangabad,papai_aurangabad_2015_2,-274.939185844525,865.939185844525
aurangabad,papai,2015,369,408,585,496,2015-03-01,Aurangabad,3,papai_aurangabad,papai_aurangabad_2015_3,-370.3046067406892,866.3046067406892
aurangabad,papai,2015,288,305,460,383,2015-04-01,Aurangabad,4,papai_aurangabad,papai_aurangabad_2015_4,-486.37459923642984,869.3745992364298
aurangabad,papai,2015,60,300,500,400,2015-05-01,Aurangabad,5,papai_aurangabad,papai_aurangabad_2015_5,-475.2621663457945,875.2621663457945
aurangabad,papai,2015,209,940,1320,1130,2015-06-01,Aurangabad,6,papai_aurangabad,papai_aurangabad_2015_6,246.22367304169143,883.7763269583086
aurangabad,papai,2015,414,1409,2000,1705,2015-07-01,Aurangabad,7,papai_aurangabad,papai_aurangabad_2015_7,810.5709388904688,894.4290611095312
aurangabad,papai,2015,441,1306,1700,1503,2015-08-01,Aurangabad,8,papai_aurangabad,papai_aurangabad_2015_8,596.1137613693274,906.8862386306726
aurangabad,papai,2015,342,933,1200,1067,2015-09-01,Aurangabad,9,papai_aurangabad,papai_aurangabad_2015_9,145.67966381025008,921.3203361897499
aurangabad,papai,2015,94,1000,1370,1185,2015-10-01,Aurangabad,10,papai_aurangabad,papai_aurangabad_2015_10,246.7235984443638,938.2764015556362
aurangabad,papai,2015,592,547,806,676,2015-11-01,Aurangabad,11,papai_aurangabad,papai_aurangabad_2015_11,-282.39053228708576,958.3905322870858
aurangabad,papai,2015,760,469,654,561,2015-12-01,Aurangabad,12,papai_aurangabad,papai_aurangabad_2015_12,-421.4530281918808,982.4530281918808
aurangabad,papai,2016,939,486,614,550,2016-01-01,Aurangabad,1,papai_aurangabad,papai_aurangabad_2016_1,-461.0776949951237,1011.0776949951237
aurangabad,papai,2016,272,406,556,481,2016-02-01,Aurangabad,2,papai_aurangabad,papai_aurangabad_2016_2,-563.6149302792969,1044.614930279297
aurangabad,papai,2016,362,400,562,481,2016-03-01,Aurangabad,3,papai_aurangabad,papai_aurangabad_2016_3,-602.1269580675107,1083.1269580675107
aurangabad,papai,2016,329,284,463,373,2016-04-01,Aurangabad,4,papai_aurangabad,papai_aurangabad_2016_4,-753.3237430514505,1126.3237430514505
aurangabad,papai,2016,26,300,500,400,2016-05-01,Aurangabad,5,papai_aurangabad,papai_aurangabad_2016_5,-773.5389205740087,1173.5389205740087
aurangabad,papai,2016,672,2420,3047,2737,2016-06-01,Aurangabad,6,papai_aurangabad,papai_aurangabad_2016_6,1513.3647013613288,1223.6352986386712
aurangabad,papai,2016,199,1157,1857,1507,2016-07-01,Aurangabad,7,papai_aurangabad,papai_aurangabad_2016_7,232.0077765764354,1274.9922234235646
aurangabad,papai,2016,141,1600,2233,1917,2016-08-01,Aurangabad,8,papai_aurangabad,papai_aurangabad_2016_8,590.0651059548336,1326.9348940451664
aurangabad,papai,2016,172,1411,1911,1661,2016-09-01,Aurangabad,9,papai_aurangabad,papai_aurangabad_2016_9,282.066485519686,1378.933514480314
aurangabad,papai,2016,84,1300,1800,1550,2016-10-01,Aurangabad,10,papai_aurangabad,papai_aurangabad_2016_10,119.17292060293175,1430.8270793970682
aurangabad,papai,2016,158,1133,1544,1339,2016-11-01,Aurangabad,11,papai_aurangabad,papai_aurangabad_2016_11,-143.6308750169369,1482.630875016937
aurangabad,potato,2014,17087,2084,2294,2189,2014-09-01,Aurangabad,9,potato_aurangabad,potato_aurangabad_2014_9,542.6607900961144,1646.3392099038856
aurangabad,potato,2014,9958,2140,2421,2281,2014-10-01,Aurangabad,10,potato_aurangabad,potato_aurangabad_2014_10,712.1343050499236,1568.8656949500764
aurangabad,potato,2014,13588,2176,2552,2369,2014-11-01,Aurangabad,11,potato_aurangabad,potato_aurangabad_2014_11,877.2686570099227,1491.7313429900773
aurangabad,potato,2014,11583,1686,2109,1943,2014-12-01,Aurangabad,12,potato_aurangabad,potato_aurangabad_2014_12,527.279599041646,1415.720400958354
aurangabad,potato,2015,7836,868,1168,1029,2015-01-01,Aurangabad,1,potato_aurangabad,potato_aurangabad_2015_1,-313.1654087000045,1342.1654087000045
aurangabad,potato,2015,3585,638,900,769,2015-02-01,Aurangabad,2,potato_aurangabad,potato_aurangabad_2015_2,-503.7284558095266,1272.7284558095266
aurangabad,potato,2015,10662,584,768,667,2015-03-01,Aurangabad,3,potato_aurangabad,potato_aurangabad_2015_3,-541.8759035009803,1208.8759035009803
aurangabad,potato,2015,8650,473,668,570,2015-04-01,Aurangabad,4,potato_aurangabad,potato_aurangabad_2015_4,-581.7592827035437,1151.7592827035437
aurangabad,potato,2015,9152,608,783,700,2015-05-01,Aurangabad,5,potato_aurangabad,potato_aurangabad_2015_5,-402.19145190670747,1102.1914519067075
aurangabad,potato,2015,13179,642,808,725,2015-06-01,Aurangabad,6,potato_aurangabad,potato_aurangabad_2015_6,-335.6216700482721,1060.621670048272
aurangabad,potato,2015,13296,648,769,708,2015-07-01,Aurangabad,7,potato_aurangabad,potato_aurangabad_2015_7,-319.24782640859735,1027.2478264085973
aurangabad,potato,2015,13399,565,721,643,2015-08-01,Aurangabad,8,potato_aurangabad,potato_aurangabad_2015_8,-359.0580467242621,1002.0580467242621
aurangabad,potato,2015,12095,665,793,729,2015-09-01,Aurangabad,9,potato_aurangabad,potato_aurangabad_2015_9,-255.8409268403409,984.8409268403409
aurangabad,potato,2015,12989,677,925,803,2015-10-01,Aurangabad,10,potato_aurangabad,potato_aurangabad_2015_10,-172.160651322705,975.160651322705
aurangabad,potato,2015,10001,745,1075,910,2015-11-01,Aurangabad,11,potato_aurangabad,potato_aurangabad_2015_11,-62.42150415795095,972.421504157951
aurangabad,potato,2015,32689,704,989,846,2015-12-01,Aurangabad,12,potato_aurangabad,potato_aurangabad_2015_12,-129.9201689255981,975.9201689255981
aurangabad,potato,2016,8485,769,1048,908,2016-01-01,Aurangabad,1,potato_aurangabad,potato_aurangabad_2016_1,-76.91431576506761,984.9143157650676
aurangabad,potato,2016,8302,705,1019,864,2016-02-01,Aurangabad,2,potato_aurangabad,potato_aurangabad_2016_2,-134.58041471020056,998.5804147102006
aurangabad,potato,2016,12186,764,1116,940,2016-03-01,Aurangabad,3,potato_aurangabad,potato_aurangabad_2016_3,-76.04686434748635,1016.0468643474863
aurangabad,potato,2016,12569,1021,1338,1179,2016-04-01,Aurangabad,4,potato_aurangabad,potato_aurangabad_2016_4,142.64204949577993,1036.35795050422
aurangabad,potato,2016,10049,1234,1450,1342,2016-05-01,Aurangabad,5,potato_aurangabad,potato_aurangabad_2016_5,283.4895702825206,1058.5104297174794
aurangabad,potato,2016,13312,1396,1615,1505,2016-06-01,Aurangabad,6,potato_aurangabad,potato_aurangabad_2016_6,423.4097901947234,1081.5902098052766
aurangabad,potato,2016,11307,1477,1741,1609,2016-07-01,Aurangabad,7,potato_aurangabad,potato_aurangabad_2016_7,504.1396204329492,1104.8603795670508
aurangabad,potato,2016,11884,1429,1619,1526,2016-08-01,Aurangabad,8,potato_aurangabad,potato_aurangabad_2016_8,398.1513410788873,1127.8486589211127
aurangabad,potato,2016,11480,1191,1428,1310,2016-09-01,Aurangabad,9,potato_aurangabad,potato_aurangabad_2016_9,159.60214495145624,1150.3978550485438
aurangabad,potato,2016,13988,989,1241,1116,2016-10-01,Aurangabad,10,potato_aurangabad,potato_aurangabad_2016_10,-56.599619718599115,1172.5996197185991
aurangabad,potato,2016,12005,848,1042,945,2016-11-01,Aurangabad,11,potato_aurangabad,potato_aurangabad_2016_11,-249.64535604112916,1194.6453560411292
aurangabad,ladies finger,2014,746,1368,1792,1576,2014-09-01,Aurangabad,9,ladies finger_aurangabad,ladies finger_aurangabad_2014_9,-270.62519589526914,1846.6251958952691
aurangabad,ladies finger,2014,701,821,1288,1067,2014-10-01,Aurangabad,10,ladies finger_aurangabad,ladies finger_aurangabad_2014_10,-778.2621699068529,1845.262169906853
aurangabad,ladies finger,2014,561,1548,2071,1810,2014-11-01,Aurangabad,11,ladies finger_aurangabad,ladies finger_aurangabad_2014_11,-33.730003171001954,1843.730003171002
aurangabad,ladies finger,2015,560,2700,3500,3100,2015-01-01,Aurangabad,1,ladies finger_aurangabad,ladies finger_aurangabad_2015_1,1258.6268589159101,1841.3731410840899
aurangabad,ladies finger,2015,678,2514,3143,2829,2015-02-01,Aurangabad,2,ladies finger_aurangabad,ladies finger_aurangabad_2015_2,991.4850522094916,1837.5149477905084
aurangabad,ladies finger,2015,1110,2105,2727,2434,2015-03-01,Aurangabad,3,ladies finger_aurangabad,ladies finger_aurangabad_2015_3,601.7345707785289,1832.265429221471
aurangabad,ladies finger,2015,1183,1162,1686,1448,2015-04-01,Aurangabad,4,ladies finger_aurangabad,ladies finger_aurangabad_2015_4,-378.35426946582174,1826.3542694658217
aurangabad,ladies finger,2015,850,885,1425,1155,2015-05-01,Aurangabad,5,ladies finger_aurangabad,ladies finger_aurangabad_2015_5,-665.8872367191395,1820.8872367191395
aurangabad,ladies finger,2015,1173,1280,1955,1618,2015-06-01,Aurangabad,6,ladies finger_aurangabad,ladies finger_aurangabad_2015_6,-198.73362775858823,1816.7336277585882
aurangabad,ladies finger,2015,1636,930,1330,1133,2015-07-01,Aurangabad,7,ladies finger_aurangabad,ladies finger_aurangabad_2015_7,-681.3465598383823,1814.3465598383823
aurangabad,ladies finger,2015,1217,1052,1416,1234,2015-08-01,Aurangabad,8,ladies finger_aurangabad,ladies finger_aurangabad_2015_8,-580.0549416953877,1814.0549416953877
aurangabad,ladies finger,2015,624,1148,1565,1357,2015-09-01,Aurangabad,9,ladies finger_aurangabad,ladies finger_aurangabad_2015_9,-458.7618404665709,1815.761840466571
aurangabad,ladies finger,2015,620,1712,2264,1989,2015-10-01,Aurangabad,10,ladies finger_aurangabad,ladies finger_aurangabad_2015_10,169.99221104966045,1819.0077889503395
aurangabad,ladies finger,2015,385,1578,2035,1798,2015-11-01,Aurangabad,11,ladies finger_aurangabad,ladies finger_aurangabad_2015_11,-25.04659379480995,1823.04659379481
aurangabad,ladies finger,2015,426,1841,2422,2131,2015-12-01,Aurangabad,12,ladies finger_aurangabad,ladies finger_aurangabad_2015_12,303.76169321999646,1827.2383067800035
aurangabad,ladies finger,2016,438,2043,2761,2424,2016-01-01,Aurangabad,1,ladies finger_aurangabad,ladies finger_aurangabad_2016_1,593.0726744351787,1830.9273255648213
aurangabad,ladies finger,2016,688,1623,2214,1918,2016-02-01,Aurangabad,2,ladies finger_aurangabad,ladies finger_aurangabad_2016_2,84.35210113357493,1833.647898866425
aurangabad,ladies finger,2016,1412,1372,1960,1666,2016-03-01,Aurangabad,3,ladies finger_aurangabad,ladies finger_aurangabad_2016_3,-169.3049458234982,1835.3049458234982
